Measure ID,Measure
picathy2_f,"F: Incident VA Type (Adult) -  % of patients receiving treatment with catheters, 2017"
piomy2_f,"F: Incident VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2017"
pifisty2_f,"F: Incident VA Type (Adult) - % of patients with fistulae placed, 2017"
phdvapty3_f,"F: Prevalent VA Type (Adult) - Total number of HD patients, 2018"
phdy3_f,"F: Prevalent VA Type (Adult) - Total number of HD patient-months, 2018"
ppavfy3_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with fistulae, 2018"
ppavgy3_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with grafts, 2018"
ppcathy3_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with catheters, 2018"
ppomy3_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2018"
ltcy3_f,"F: Prevalent VA Type (Adult) - Long-Term Catheter Rate, 2018"
ihdy3_f,"F: Incident VA Type (Adult) - Total number of HD patients, 2018"
piavfy3_f,"F: Incident VA Type (Adult) - % of patients receiving treatment with fistulae, 2018"
piavgy3_f,"F: Incident VA Type (Adult) - % of patients receiving treatment with grafts, 2018"
picathy3_f,"F: Incident VA Type (Adult) -  % of patients receiving treatment with catheters, 2018"
piomy3_f,"F: Incident VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2018"
pifisty3_f,"F: Incident VA Type (Adult) - % of patients with fistulae placed, 2018"
phdvapty4_f,"F: Prevalent VA Type (Adult) - Total number of HD patients, 2019"
phdy4_f,"F: Prevalent VA Type (Adult) - Total number of HD patient-months, 2019"
ppavfy4_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with fistulae, 2019"
ppavgy4_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with grafts, 2019"
ppcathy4_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with catheters, 2019"
ppomy4_f,"F: Prevalent VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2019"
ltcy4_f,"F: Prevalent VA Type (Adult) - Long-Term Catheter Rate, 2019"
ihdy4_f,"F: Incident VA Type (Adult) - Total number of HD patients, 2019"
piavfy4_f,"F: Incident VA Type (Adult) - % of patients receiving treatment with fistulae, 2019"
piavgy4_f,"F: Incident VA Type (Adult) - % of patients receiving treatment with grafts, 2019"
picathy4_f,"F: Incident VA Type (Adult) -  % of patients receiving treatment with catheters, 2019"
piomy4_f,"F: Incident VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2019"
pifisty4_f,"F: Incident VA Type (Adult) - % of patients with fistulae placed, 2019"
sfry1_f,"F: Prevalent VA Type (Adult) - Standardized Fistula Rate (SFR), 2016"
sfrpy1_f,"F: Prevalent VA Type (Adult) - P-value testing SFR different than national average, 2016"
sfrucly1_f,"F: Prevalent VA Type (Adult) - Upper bound of 95% CI for SFR, 2016"
sfrlcly1_f,"F: Prevalent VA Type (Adult) - Lower bound of 95% CI for SFR, 2016"
sfry2_f,"F: Prevalent VA Type (Adult) - Standardized Fistula Rate (SFR), 2017"
sfrpy2_f,"F: Prevalent VA Type (Adult) - P-value testing SFR different than national average, 2017"
sfrucly2_f,"F: Prevalent VA Type (Adult) - Upper bound of 95% CI for SFR, 2017"
sfrlcly2_f,"F: Prevalent VA Type (Adult) - Lower bound of 95% CI for SFR, 2017"
sfry3_f,"F: Prevalent VA Type (Adult) - Standardized Fistula Rate (SFR), 2018"
sfrpy3_f,"F: Prevalent VA Type (Adult) - P-value testing SFR different than national average, 2018"
sfrucly3_f,"F: Prevalent VA Type (Adult) - Upper bound of 95% CI for SFR, 2018"
sfrlcly3_f,"F: Prevalent VA Type (Adult) - Lower bound of 95% CI for SFR, 2018"
sfry4_f,"F: Prevalent VA Type (Adult) - Standardized Fistula Rate (SFR), 2019"
sfrpy4_f,"F: Prevalent VA Type (Adult) - P-value testing SFR different than national average, 2019"
sfrucly4_f,"F: Prevalent VA Type (Adult) - Upper bound of 95% CI for SFR, 2019"
sfrlcly4_f,"F: Prevalent VA Type (Adult) - Lower bound of 95% CI for SFR, 2019"
ncmy3_f,"F: Prevalent Comorbidities - Number of Medicare Dialysis Patients Alive on December 31, 2018"
clmanemy3_f,"F: Prevalent Comorbidities - % with Anemia, 2018"
clmhivaidmy3_f,"F: Prevalent Comorbidities - % with AIDS, 2018"
clmalcomy3_f,"F: Prevalent Comorbidities - % with Alcohol Dependence, 2018"
clmcanmy3_f,"F: Prevalent Comorbidities - % with Cancer, 2018"
clmcamy3_f,"F: Prevalent Comorbidities - % with Cardiac Arrest, 2018"
clmcdmy3_f,"F: Prevalent Comorbidities - % with Cardiac Dysrythmias, 2018"
clmcvdmy3_f,"F: Prevalent Comorbidities - % with Cerebrovascular Disease, 2018"
clmcopdmy3_f,"F: Prevalent Comorbidities - % with Chronic Obstructive Pulmonary Disease, 2018"
clmchfmy3_f,"F: Prevalent Comorbidities - % with Congestive Heart Failure, 2018"
clmdiabmy3_f,"F: Prevalent Comorbidities - % with Diabetes, 2018"
clmdrugmy3_f,"F: Prevalent Comorbidities - % with Drug Dependence, 2018"
clmgtbmy3_f,"F: Prevalent Comorbidities - % with Gastro-Intestinal Tract Bleeding, 2018"
clmhepbmy3_f,"F: Prevalent Comorbidities - % with Hepatitis B, 2018"
clmhepothmy3_f,"F: Prevalent Comorbidities - % with Hepatitis Other, 2018"
clmhypthymy3_f,"F: Prevalent Comorbidities - % with Hyperparathyroidism, 2018"
clminfmy3_f,"F: Prevalent Comorbidities - % with Non-Vascular Access-Related Infection, 2018"
clminfvamy3_f,"F: Prevalent Comorbidities - % with Vascular Access-Related Infection, 2018"
clmihdmy3_f,"F: Prevalent Comorbidities - % with Ischemic Heart Disease, 2018"
clmmimy3_f,"F: Prevalent Comorbidities - % with Myocardial Infarction, 2018"
clmpvdmy3_f,"F: Prevalent Comorbidities - % with Peripheral Vascular Disease, 2018"
clmpnemy3_f,"F: Prevalent Comorbidities - % with Pneumonia, 2018"
clmmstinfmy3_f,"F: Prevalent Comorbidities - % with Metastatic Infection, 2018"
clmtbmy3_f,"F: Prevalent Comorbidities - % with Tuberculosis, 2018"
clmcntcomy3_f,"F: Prevalent Comorbidities - Average Number of Comorbid Conditions, 2018"
ncmy4_f,"F: Prevalent Comorbidities - Number of Medicare Dialysis Patients Alive on December 31, 2019"
clmanemy4_f,"F: Prevalent Comorbidities - % with Anemia, 2019"
clmhivaidmy4_f,"F: Prevalent Comorbidities - % with AIDS, 2019"
clmalcomy4_f,"F: Prevalent Comorbidities - % with Alcohol Dependence, 2019"
clmcanmy4_f,"F: Prevalent Comorbidities - % with Cancer, 2019"
clmcamy4_f,"F: Prevalent Comorbidities - % with Cardiac Arrest, 2019"
clmcdmy4_f,"F: Prevalent Comorbidities - % with Cardiac Dysrythmias, 2019"
clmcvdmy4_f,"F: Prevalent Comorbidities - % with Cerebrovascular Disease, 2019"
clmcopdmy4_f,"F: Prevalent Comorbidities - % with Chronic Obstructive Pulmonary Disease, 2019"
clmchfmy4_f,"F: Prevalent Comorbidities - % with Congestive Heart Failure, 2019"
clmdiabmy4_f,"F: Prevalent Comorbidities - % with Diabetes, 2019"
clmdrugmy4_f,"F: Prevalent Comorbidities - % with Drug Dependence, 2019"
clmgtbmy4_f,"F: Prevalent Comorbidities - % with Gastro-Intestinal Tract Bleeding, 2019"
clmhepbmy4_f,"F: Prevalent Comorbidities - % with Hepatitis B, 2019"
clmhepothmy4_f,"F: Prevalent Comorbidities - % with Hepatitis Other, 2019"
clmhypthymy4_f,"F: Prevalent Comorbidities - % with Hyperparathyroidism, 2019"
clminfmy4_f,"F: Prevalent Comorbidities - % with Non-Vascular Access-Related Infection, 2019"
clminfvamy4_f,"F: Prevalent Comorbidities - % with Vascular Access-Related Infection, 2019"
clmihdmy4_f,"F: Prevalent Comorbidities - % with Ischemic Heart Disease, 2019"
clmmimy4_f,"F: Prevalent Comorbidities - % with Myocardial Infarction, 2019"
clmpvdmy4_f,"F: Prevalent Comorbidities - % with Peripheral Vascular Disease, 2019"
clmpnemy4_f,"F: Prevalent Comorbidities - % with Pneumonia, 2019"
clmmstinfmy4_f,"F: Prevalent Comorbidities - % with Metastatic Infection, 2019"
clmtbmy4_f,"F: Prevalent Comorbidities - % with Tuberculosis, 2019"
clmcntcomy4_f,"F: Prevalent Comorbidities - Average Number of Comorbid Conditions, 2019"
employedy1_f,"F (AFS): % Patients 18-54 who are employed on Dec 31, 2016"
schooly1_f,"F (AFS): % Patients 18-54 who are in school on Dec 31, 2016"
employedy2_f,"F (AFS): % Patients 18-54 who are employed on Dec 31, 2017"
schooly2_f,"F (AFS): % Patients 18-54 who are in school on Dec 31, 2017"
mefavfmy1_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2016"
mefgraftmy1_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Graft, 2016"
mefcathmy1_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Catherer, 2016"
mefoumaccessmy1_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2016"
avfpresentmy1_f,"F: Adult Incident Patients (2728) - Percent of patients with Arteriovenous fistulae placed, 2016"
bmimmy1_f,"F: Adult Incident Patients (2728) - Median BMI for males >= 20 yrs, 2016"
bmifmy1_f,"F: Adult Incident Patients (2728) - Median BMI for females >= 20 yrs, 2016"
alcomy2_f,"F: Adult Incident Patients (2728) - Percent alcohol dependent, 2017"
ashdmy2_f,"F: Adult Incident Patients (2728) - Percent with atherosclerotic heart disease, 2017"
othcarmy2_f,"F: Adult Incident Patients (2728) - Percent with other cardiac disorder, 2017"
canmy2_f,"F: Adult Incident Patients (2728) - Percent with cancer, 2017"
chfmy2_f,"F: Adult Incident Patients (2728) - Percent with congestive heart failure, 2017"
cvamy2_f,"F: Adult Incident Patients (2728) - Percent with CVD, CVA, TIA, 2017"
diabimy2_f,"F: Adult Incident Patients (2728) - Percent with diabetes on insulin, 2017"
diabmy2_f,"F: Adult Incident Patients (2728) - Percent with diabetes, 2017"
drugmy2_f,"F: Adult Incident Patients (2728) - Percent drug dependent, 2017"
hxhtmy2_f,"F: Adult Incident Patients (2728) - Percent with hist of hypertension, 2017"
ambumy2_f,"F: Adult Incident Patients (2728) - Percent inability to ambulate, 2017"
transmy2_f,"F: Adult Incident Patients (2728) - Percent inability to transfer, 2017"
copdmy2_f,"F: Adult Incident Patients (2728) - Percent with COPD, 2017"
pvdmy2_f,"F: Adult Incident Patients (2728) - Percent with PVD, 2017"
smokmy2_f,"F: Adult Incident Patients (2728) - Percent smoker, 2017"
ethmy2_f,"F: Adult Incident Patients (2728) - Percent Hispanic, 2017"
whitemy2_f,"F: Adult Incident Patients (2728) - Percent White, 2017"
blackmy2_f,"F: Adult Incident Patients (2728) - Percent African American, 2017"
nativmy2_f,"F: Adult Incident Patients (2728) - Percent Native American, 2017"
asianmy2_f,"F: Adult Incident Patients (2728) - Percent Asian/Pacific Islander, 2017"
racoummy2_f,"F: Adult Incident Patients (2728) - Percent other/unknown/missing race, 2017"
cempmy2_f,"F: Adult Incident Patients (2728) - Percent currently employed FT/PT/student, 2017"
pempmy2_f,"F: Adult Incident Patients (2728) - Percent prev. employed FT/PT/student, 2017"
dbprimy2_f,"F: Adult Incident Patients (2728) - Percent diabetes as primary cause ESRD, 2017"
gnprimy2_f,"F: Adult Incident Patients (2728) - Percent glomerulonephritis as primary cause of ESRD, 2017"
htprimy2_f,"F: Adult Incident Patients (2728) - Percent hypertension as primary cause ESRD, 2017"
omprimy2_f,"F: Adult Incident Patients (2728) - Percent other/missing primary cause of ESRD, 2017"
femmy2_f,"F: Adult Incident Patients (2728) - Percent female, 2017"
agemy2_f,"F: Adult Incident Patients (2728) - Average age, 2017"
salbmy2_f,"F: Adult Incident Patients (2728) - Average serum albumin, 2017"
creamy2_f,"F: Adult Incident Patients (2728) - Average creatinine, 2017"
hgmy2_f,"F: Adult Incident Patients (2728) - Average hemoglobin, 2017"
gfrmy2_f,"F: Adult Incident Patients (2728) - GFR by MDRD formula, 2017"
cntcomy2_f,"F: Adult Incident Patients (2728) - Average count of comorbidities, 2017"
pdmodMEFHDmy2_f,"F: Adult Incident Patients (2728) - Primary Modality: Hemodialysis, 2017"
pdmodMEFPDmy2_f,"F: Adult Incident Patients (2728) - Primary Modality: Peritoneal Dialysis, 2017"
pdmodMEFOTHUNKmy2_f,"F: Adult Incident Patients (2728) -Primary Modality: Other/Unknown/Missing, 2017"
insmdcrmy2_f,"F: Adult Incident Patients (2728) - Percent with Medicare coverage only, 2017"
insmdcdmy2_f,"F: Adult Incident Patients (2728) - Percent with Medicaid coverage only, 2017"
insmdcrcdmy2_f,"F: Adult Incident Patients (2728) - Percent with Medicare and Medicaid coverage only, 2017"
insempmy2_f,"F: Adult Incident Patients (2728) - Percent with employer group coverage only, 2017"
insnonemy2_f,"F: Adult Incident Patients (2728) - Percent with no coverage, 2017"
insmdcromy2_f,"F: Adult Incident Patients (2728) - Percent with Medicare and other coverage, 2017"
insmedomy2_f,"F: Adult Incident Patients (2728) - Percent with other or unknown coverage, 2017"
preepomy2_f,"F: Adult Incident Patients (2728) - Percent of patients. Received ESA prior to ESRD, 2017"
nephnomy2_f,"F: Adult Incident Patients (2728) - No Pre-ESRD Nephrologist Care, 2017"
nephy6my2_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Less Than 6 mths, 2017"
nephy612my2_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Between 6 and 12 mths, 2017"
nephy12my2_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Greater Than 12 mths, 2017"
nephunkmissmy2_f,"F: Adult Incident Patients (2728) - Unknown Pre-ESRD Nephrologist Care, 2017"
ptinfymy2_f,"F: Adult Incident Patients (2728) - Percent of Patients Informed of Transplant Options, 2017"
mefavfmy2_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2017"
mefgraftmy2_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Graft, 2017"
mefcathmy2_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Catherer, 2017"
mefoumaccessmy2_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2017"
avfpresentmy2_f,"F: Adult Incident Patients (2728) - Percent of patients with Arteriovenous fistulae placed, 2017"
ptinfnmy2_f,"F: Adult Incident Patients (2728) - Patients Not Informed of Transplant Options, 2017"
hemomy2_f,"F: Adult Incident Patients (2728) - Number of incident hemodialysis patients (n),2017"
nmy2_f,"F: Adult Incident Patients (2728) - Number of forms returned, 2017"
bmimmy2_f,"F: Adult Incident Patients (2728) - Median BMI for males >= 20 yrs, 2017"
bmifmy2_f,"F: Adult Incident Patients (2728) - Median BMI for females >= 20 yrs, 2017"
alcomy3_f,"F: Adult Incident Patients (2728) - Percent alcohol dependent, 2018"
ashdmy3_f,"F: Adult Incident Patients (2728) - Percent with atherosclerotic heart disease, 2018"
othcarmy3_f,"F: Adult Incident Patients (2728) - Percent with other cardiac disorder, 2018"
canmy3_f,"F: Adult Incident Patients (2728) - Percent with cancer, 2018"
chfmy3_f,"F: Adult Incident Patients (2728) - Percent with congestive heart failure, 2018"
cvamy3_f,"F: Adult Incident Patients (2728) - Percent with CVD, CVA, TIA, 2018"
diabimy3_f,"F: Adult Incident Patients (2728) - Percent with diabetes on insulin, 2018"
diabmy3_f,"F: Adult Incident Patients (2728) - Percent with diabetes, 2018"
drugmy3_f,"F: Adult Incident Patients (2728) - Percent drug dependent, 2018"
hxhtmy3_f,"F: Adult Incident Patients (2728) - Percent with hist of hypertension, 2018"
ambumy3_f,"F: Adult Incident Patients (2728) - Percent inability to ambulate, 2018"
transmy3_f,"F: Adult Incident Patients (2728) - Percent inability to transfer, 2018"
copdmy3_f,"F: Adult Incident Patients (2728) - Percent with COPD, 2018"
pvdmy3_f,"F: Adult Incident Patients (2728) - Percent with PVD, 2018"
smokmy3_f,"F: Adult Incident Patients (2728) - Percent smoker, 2018"
ethmy3_f,"F: Adult Incident Patients (2728) - Percent Hispanic, 2018"
whitemy3_f,"F: Adult Incident Patients (2728) - Percent White, 2018"
blackmy3_f,"F: Adult Incident Patients (2728) - Percent African American, 2018"
nativmy3_f,"F: Adult Incident Patients (2728) - Percent Native American, 2018"
asianmy3_f,"F: Adult Incident Patients (2728) - Percent Asian/Pacific Islander, 2018"
racoummy3_f,"F: Adult Incident Patients (2728) - Percent other/unknown/missing race, 2018"
cempmy3_f,"F: Adult Incident Patients (2728) - Percent currently employed FT/PT/student, 2018"
pempmy3_f,"F: Adult Incident Patients (2728) - Percent prev. employed FT/PT/student, 2018"
dbprimy3_f,"F: Adult Incident Patients (2728) - Percent diabetes as primary cause ESRD, 2018"
gnprimy3_f,"F: Adult Incident Patients (2728) - Percent glomerulonephritis as primary cause of ESRD, 2018"
htprimy3_f,"F: Adult Incident Patients (2728) - Percent hypertension as primary cause ESRD, 2018"
omprimy3_f,"F: Adult Incident Patients (2728) - Percent other/missing primary cause of ESRD, 2018"
femmy3_f,"F: Adult Incident Patients (2728) - Percent female, 2018"
agemy3_f,"F: Adult Incident Patients (2728) - Average age, 2018"
salbmy3_f,"F: Adult Incident Patients (2728) - Average serum albumin, 2018"
creamy3_f,"F: Adult Incident Patients (2728) - Average creatinine, 2018"
hgmy3_f,"F: Adult Incident Patients (2728) - Average hemoglobin, 2018"
gfrmy3_f,"F: Adult Incident Patients (2728) - GFR by MDRD formula, 2018"
cntcomy3_f,"F: Adult Incident Patients (2728) - Average count of comorbidities, 2018"
pdmodMEFHDmy3_f,"F: Adult Incident Patients (2728) - Primary Modality: Hemodialysis, 2018"
pdmodMEFPDmy3_f,"F: Adult Incident Patients (2728) - Primary Modality: Peritoneal Dialysis, 2018"
pdmodMEFOTHUNKmy3_f,"F: Adult Incident Patients (2728) -Primary Modality: Other/Unknown/Missing, 2018"
insmdcrmy3_f,"F: Adult Incident Patients (2728) - Percent with Medicare coverage only, 2018"
insmdcdmy3_f,"F: Adult Incident Patients (2728) - Percent with Medicaid coverage only, 2018"
insmdcrcdmy3_f,"F: Adult Incident Patients (2728) - Percent with Medicare and Medicaid coverage only, 2018"
insempmy3_f,"F: Adult Incident Patients (2728) - Percent with employer group coverage only, 2018"
insnonemy3_f,"F: Adult Incident Patients (2728) - Percent with no coverage, 2018"
insmdcromy3_f,"F: Adult Incident Patients (2728) - Percent with Medicare and other coverage, 2018"
insmedomy3_f,"F: Adult Incident Patients (2728) - Percent with other or unknown coverage, 2018"
preepomy3_f,"F: Adult Incident Patients (2728) - Percent of patients. Received ESA prior to ESRD, 2018"
nephnomy3_f,"F: Adult Incident Patients (2728) - No Pre-ESRD Nephrologist Care, 2018"
nephy6my3_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Less Than 6 mths, 2018"
nephy612my3_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Between 6 and 12 mths, 2018"
nephy12my3_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Greater Than 12 mths, 2018"
nephunkmissmy3_f,"F: Adult Incident Patients (2728) - Unknown Pre-ESRD Nephrologist Care, 2018"
ptinfymy3_f,"F: Adult Incident Patients (2728) - Percent of Patients Informed of Transplant Options, 2018"
ptxmedunfitmy3_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Medically Unfit, 2018"
ptxagedmy3_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Unsuitable Due to Age, 2018"
ptxpsyunfitmy3_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Psychologically Unfit, 2018"
ptxdeclinemy3_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Declined Information, 2018"
ptxnotassessmy3_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Has Not Been Assessed, 2018"
mefavfmy3_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2018"
mefgraftmy3_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Graft, 2018"
mefcathmy3_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Catherer, 2018"
mefoumaccessmy3_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2018"
avfpresentmy3_f,"F: Adult Incident Patients (2728) - Percent of patients with Arteriovenous fistulae placed, 2018"
ptinfnmy3_f,"F: Adult Incident Patients (2728) - Patients Not Informed of Transplant Options, 2018"
hemomy3_f,"F: Adult Incident Patients (2728) - Number of incident hemodialysis patients (n),2018"
nmy3_f,"F: Adult Incident Patients (2728) - Number of forms returned, 2018"
bmimmy3_f,"F: Adult Incident Patients (2728) - Median BMI for males >= 20 yrs, 2018"
bmifmy3_f,"F: Adult Incident Patients (2728) - Median BMI for females >= 20 yrs, 2018"
alcomy4_f,"F: Adult Incident Patients (2728) - Percent alcohol dependent, 2019"
ashdmy4_f,"F: Adult Incident Patients (2728) - Percent with atherosclerotic heart disease, 2019"
othcarmy4_f,"F: Adult Incident Patients (2728) - Percent with other cardiac disorder, 2019"
canmy4_f,"F: Adult Incident Patients (2728) - Percent with cancer, 2019"
chfmy4_f,"F: Adult Incident Patients (2728) - Percent with congestive heart failure, 2019"
cvamy4_f,"F: Adult Incident Patients (2728) - Percent with CVD, CVA, TIA, 2019"
diabimy4_f,"F: Adult Incident Patients (2728) - Percent with diabetes on insulin, 2019"
diabmy4_f,"F: Adult Incident Patients (2728) - Percent with diabetes, 2019"
drugmy4_f,"F: Adult Incident Patients (2728) - Percent drug dependent, 2019"
hxhtmy4_f,"F: Adult Incident Patients (2728) - Percent with hist of hypertension, 2019"
ambumy4_f,"F: Adult Incident Patients (2728) - Percent inability to ambulate, 2019"
transmy4_f,"F: Adult Incident Patients (2728) - Percent inability to transfer, 2019"
copdmy4_f,"F: Adult Incident Patients (2728) - Percent with COPD, 2019"
pvdmy4_f,"F: Adult Incident Patients (2728) - Percent with PVD, 2019"
smokmy4_f,"F: Adult Incident Patients (2728) - Percent smoker, 2019"
ethmy4_f,"F: Adult Incident Patients (2728) - Percent Hispanic, 2019"
whitemy4_f,"F: Adult Incident Patients (2728) - Percent White, 2019"
blackmy4_f,"F: Adult Incident Patients (2728) - Percent African American, 2019"
nativmy4_f,"F: Adult Incident Patients (2728) - Percent Native American, 2019"
asianmy4_f,"F: Adult Incident Patients (2728) - Percent Asian/Pacific Islander, 2019"
racoummy4_f,"F: Adult Incident Patients (2728) - Percent other/unknown/missing race, 2019"
cempmy4_f,"F: Adult Incident Patients (2728) - Percent currently employed FT/PT/student, 2019"
pempmy4_f,"F: Adult Incident Patients (2728) - Percent prev. employed FT/PT/student, 2019"
dbprimy4_f,"F: Adult Incident Patients (2728) - Percent diabetes as primary cause ESRD, 2019"
gnprimy4_f,"F: Adult Incident Patients (2728) - Percent glomerulonephritis as primary cause of ESRD, 2019"
htprimy4_f,"F: Adult Incident Patients (2728) - Percent hypertension as primary cause ESRD, 2019"
omprimy4_f,"F: Adult Incident Patients (2728) - Percent other/missing primary cause of ESRD, 2019"
femmy4_f,"F: Adult Incident Patients (2728) - Percent female, 2019"
agemy4_f,"F: Adult Incident Patients (2728) - Average age, 2019"
salbmy4_f,"F: Adult Incident Patients (2728) - Average serum albumin, 2019"
creamy4_f,"F: Adult Incident Patients (2728) - Average creatinine, 2019"
hgmy4_f,"F: Adult Incident Patients (2728) - Average hemoglobin, 2019"
gfrmy4_f,"F: Adult Incident Patients (2728) - GFR by MDRD formula, 2019"
cntcomy4_f,"F: Adult Incident Patients (2728) - Average count of comorbidities, 2019"
pdmodMEFHDmy4_f,"F: Adult Incident Patients (2728) - Primary Modality: Hemodialysis, 2019"
pdmodMEFPDmy4_f,"F: Adult Incident Patients (2728) - Primary Modality: Peritoneal Dialysis, 2019"
pdmodMEFOTHUNKmy4_f,"F: Adult Incident Patients (2728) -Primary Modality: Other/Unknown/Missing, 2019"
insmdcrmy4_f,"F: Adult Incident Patients (2728) - Percent with Medicare coverage only, 2019"
insmdcdmy4_f,"F: Adult Incident Patients (2728) - Percent with Medicaid coverage only, 2019"
insmdcrcdmy4_f,"F: Adult Incident Patients (2728) - Percent with Medicare and Medicaid coverage only, 2019"
insempmy4_f,"F: Adult Incident Patients (2728) - Percent with employer group coverage only, 2019"
insnonemy4_f,"F: Adult Incident Patients (2728) - Percent with no coverage, 2019"
insmdcromy4_f,"F: Adult Incident Patients (2728) - Percent with Medicare and other coverage, 2019"
insmedomy4_f,"F: Adult Incident Patients (2728) - Percent with other or unknown coverage, 2019"
preepomy4_f,"F: Adult Incident Patients (2728) - Percent of patients. Received ESA prior to ESRD, 2019"
nephnomy4_f,"F: Adult Incident Patients (2728) - No Pre-ESRD Nephrologist Care, 2019"
nephy6my4_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Less Than 6 mths, 2019"
nephy612my4_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Between 6 and 12 mths, 2019"
nephy12my4_f,"F: Adult Incident Patients (2728) - Pre-ESRD Nephrologist Care Greater Than 12 mths, 2019"
nephunkmissmy4_f,"F: Adult Incident Patients (2728) - Unknown Pre-ESRD Nephrologist Care, 2019"
ptinfymy4_f,"F: Adult Incident Patients (2728) - Percent of Patients Informed of Transplant Options, 2019"
ptxmedunfitmy4_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Medically Unfit, 2019"
ptxagedmy4_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Unsuitable Due to Age, 2019"
ptxpsyunfitmy4_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Psychologically Unfit, 2019"
ptxdeclinemy4_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Declined Information, 2019"
ptxnotassessmy4_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Has Not Been Assessed, 2019"
mefavfmy4_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2019"
mefgraftmy4_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: AV Graft, 2019"
mefcathmy4_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Catherer, 2019"
mefoumaccessmy4_f,"F: Adult Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2019"
avfpresentmy4_f,"F: Adult Incident Patients (2728) - Percent of patients with Arteriovenous fistulae placed, 2019"
ptinfnmy4_f,"F: Adult Incident Patients (2728) - Patients Not Informed of Transplant Options, 2019"
hemomy4_f,"F: Adult Incident Patients (2728) - Number of incident hemodialysis patients (n),2019"
nmy4_f,"F: Adult Incident Patients (2728) - Number of forms returned, 2019"
bmimmy4_f,"F: Adult Incident Patients (2728) - Median BMI for males >= 20 yrs, 2019"
bmifmy4_f,"F: Adult Incident Patients (2728) - Median BMI for females >= 20 yrs, 2019"
witz_f,"F: All Patient Mortality - % of deaths from withdrawal, 2016-2019"
infz_f,"F: All Patient Mortality - % of deaths from infection, 2016-2019"
cardz_f,"F: All Patient Mortality - % of deaths from cardiac causes, 2016-2019"
livz_f,"F: All Patient Mortality - % of deaths from liver disease, 2016-2019"
wity1_f,"F: All Patient Mortality - % of deaths from withdrawal, 2016"
infy1_f,"F: All Patient Mortality - % of deaths from infection, 2016"
cardy1_f,"F: All Patient Mortality - % of deaths from cardiac causes, 2016"
livery1_f,"F: All Patient Mortality - % of deaths from liver disease, 2016"
smry1_f,"F: All Patient Mortality - Standardized Mortality Ratio, 2016"
wity2_f,"F: All Patient Mortality - % of deaths from withdrawal, 2017"
infy2_f,"F: All Patient Mortality - % of deaths from infection, 2017"
cardy2_f,"F: All Patient Mortality - % of deaths from cardiac causes, 2017"
livery2_f,"F: All Patient Mortality - % of deaths from liver disease, 2017"
